Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Marketing_authorisation_holder_extracted,Agency,Indications_and_usage,Origin,Referral,Disease_name(s),DRUG_CODE
anda209026,,potassium chloride,potassium chloride,prinston inc,,capsule,oral,approved,authorised,11.06.2019,2019,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,prinston,FDA,"1 indications and usage potassium chloride extended-release capsules are indicated for the treatment and prophylaxis of hypokalemia in adults and children with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. potassium chloride extended-release capsules, usp contain potassium chloride, a potassium salt indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. ( 1 )",fda,no,<hypokalemia>,
anda209314,,potassium chloride,potassium chloride,yichang humanwell,,tablet,oral,approved,authorised,22.06.2018,2018,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,yichang humanwell,FDA,"1 indications and usage potassium chloride extended-release tablets are indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. potassium chloride extended-release tablets are a potassium salt, indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. (1)",fda,no,<hypokalemia>,
anda209688,,potassium chloride,potassium chloride,twi pharms,,tablet,oral,approved,authorised,12.01.2018,2018,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,twi,FDA,"1 indications and usage potassium chloride extended-release tablets are indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. potassium chloride extended-release tablets are potassium salt indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. ( 1 )",fda,no,<hypokalemia>,
anda209786,,potassium chloride,potassium chloride,novel labs inc,,solution,oral,approved,authorised,29.08.2018,2018,no,,,,,,,yes,,,novel,FDA,,fda,no,,
anda209922,,potassium chloride,potassium chloride,prinston inc,,tablet,oral,approved,authorised,30.04.2019,2019,no,,,,,,,yes,,,prinston,FDA,,fda,no,,
anda210041,,potassium chloride,potassium chloride,amneal,,solution,oral,approved,authorised,19.07.2018,2018,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,amneal,FDA,"1 indications and usage potassium chloride is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction are insufficient. potassium chloride is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction are insufficient. ( 1 )",fda,no,<hypokalemia>,
anda210097,,potassium chloride,potassium chloride,strides pharma,,tablet,oral,approved,discontinued,17.06.2019,2019,no,,,,,,,yes,,,strides,FDA,,fda,no,,
anda210098,,potassium chloride,potassium chloride,chartwell rx,,tablet,oral,approved,discontinued,26.04.2019,2019,no,,,,,,,yes,,,chartwell,FDA,,fda,no,,
anda210200,,potassium chloride,potassium chloride,epic pharma llc,,solution,oral,approved,authorised,23.11.2018,2018,no,,,,,,,yes,,,epic,FDA,,fda,no,,
anda210241,,potassium chloride,potassium chloride,novel labs inc,,solution,oral,approved,authorised,21.11.2018,2018,no,,,,,,,yes,,,novel,FDA,,fda,no,,
anda210395,,potassium chloride,potassium chloride,zydus pharms,,tablet,oral,approved,authorised,17.09.2020,2020,no,,,,,,,yes,,,zydus,FDA,,fda,no,,
anda210733,,potassium chloride,potassium chloride,strides pharma,,tablet,oral,approved,authorised,31.08.2018,2018,no,,,,,,,yes,,,strides,FDA,,fda,no,,
anda210766,,potassium chloride,potassium chloride,pharm assoc,,solution,oral,approved,authorised,29.03.2019,2019,no,,,,,,,yes,,,not reported,FDA,,fda,no,,
anda210902,,potassium chloride,potassium chloride,amneal,,solution,oral,approved,authorised,23.05.2019,2019,no,,,,,,,yes,,,amneal,FDA,,fda,no,,
anda210921,,potassium chloride,potassium chloride,aurobindo pharma,,tablet,oral,approved,authorised,19.12.2018,2018,no,,,,,,,yes,,,aurobindo,FDA,,fda,no,,
anda211067,,potassium chloride,potassium chloride,apotex,,solution,oral,approved,authorised,08.08.2018,2018,no,,,,,,,yes,,,apotex,FDA,,fda,no,,
anda211648,,potassium chloride,potassium chloride,sciegen pharms inc,,solution,oral,approved,authorised,21.05.2021,2021,no,,,,,,,yes,,,sciegen,FDA,,fda,no,,
anda211665,,potassium chloride,potassium chloride,strides pharma,,solution,oral,approved,authorised,17.11.2022,2022,no,,,,,,,yes,,,strides,FDA,,fda,no,,
anda211667,,potassium chloride,potassium chloride,strides pharma,,solution,oral,approved,authorised,11.03.2021,2021,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,strides,FDA,"1 indications and usage potassium chloride is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. potassium chloride is a potassium salt indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. ( 1 )",fda,no,<hypokalemia>,
anda211797,,potassium chloride,potassium chloride,granule,,tablet,oral,approved,authorised,04.03.2020,2020,no,,,,,,,yes,,,granule,FDA,,fda,no,,
anda211992,,potassium chloride,potassium chloride,ascent pharms inc,,solution,oral,approved,authorised,09.04.2025,2025,no,,,,,,,yes,,,ascent,FDA,,fda,no,,
anda212183,,potassium chloride,potassium chloride,ajenat pharms,,solution,oral,approved,authorised,06.05.2019,2019,no,,,,,,,yes,,,ajenat,FDA,,fda,no,,
anda212561,,potassium chloride,potassium chloride,yichang humanwell,,tablet,oral,approved,authorised,30.09.2019,2019,no,,,,,,,yes,,,yichang humanwell,FDA,,fda,no,,
anda212816,,potassium chloride,potassium chloride,novitium pharma,,solution,oral,approved,authorised,12.07.2023,2023,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,novitium,FDA,"1 indications & usage potassium chloride is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient. potassium chloride is a potassium salt indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction is insufficient.",fda,no,<alkalosis>,
anda212861,,potassium chloride,potassium chloride,amneal,,tablet,oral,approved,authorised,08.05.2020,2020,no,,,,"endocrine, nutritional, and metabolic diseases; diseases of the circulatory system",,,yes,,,amneal,FDA,"indications and usage because of reports of intestinal and gastric ulceration and bleeding with controlled-release potassium chloride preparations, these drugs should be reserved for those patients who cannot tolerate or refuse to take liquid or effervescent potassium preparations or for patients in whom there is a problem of compliance with these preparations. for the treatment of patients with hypokalemia with or without metabolic alkalosis, in digitalis intoxication, and in patients with hypokalemic familial periodic paralysis. if hypokalemia is the result of diuretic therapy, consideration should be given to the use of a lower dose of diuretic, which may be sufficient without leading to hypokalemia. for the prevention of hypokalemia in patients who would be at particular risk if hypokalemia were to develop, e.g., digitalized patients or patients with significant cardiac arrhythmias. the use of potassium salts in patients receiving diuretics for uncomplicated essential hypertension is often unnecessary when such patients have a normal dietary pattern and when low doses of the diuretic are used. serum potassium should be checked periodically, however, and if hypokalemia occurs, dietary supplementation with potassium-containing foods may be adequate to control milder cases. in more severe cases, and if dose adjustment of the diuretic is ineffective or unwarranted, supplementation with potassium salts may be indicated.",fda,no,<metabolic alkalosis>; <digitalis glycoside toxicity>; <hypokalemic periodic paralysis>; <cardiac arrhythmias>; <hypertension>,
anda212987,,potassium chloride,potassium chloride,macleods pharms ltd,,tablet,oral,approved,authorised,06.09.2024,2024,no,,,,,,,yes,,,macleods,FDA,,fda,no,,
anda213062,,potassium chloride,potassium chloride,wes pharma inc,,solution,oral,approved,authorised,06.06.2022,2022,no,,,,"endocrine, nutritional, and metabolic diseases",,,yes,,,wes,FDA,"1 indications and usage potassium chloride oral solution, usp is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction are insufficient. potassium chloride oral solution, usp is indicated for the treatment and prophylaxis of hypokalemia with or without metabolic alkalosis, in patients for whom dietary management with potassium-rich foods or diuretic dose reduction are insufficient. (1)",fda,no,<hypokalemia>,
anda213392,,potassium chloride,potassium chloride,granule,,solution,oral,approved,authorised,29.01.2021,2021,no,,,,,,,yes,,,granule,FDA,,fda,no,,
anda213467,,potassium chloride,potassium chloride,granule,,solution,oral,approved,authorised,27.01.2022,2022,no,,,,,,,yes,,,granule,FDA,,fda,no,,
anda213588,,potassium chloride,potassium chloride,breckenridge,,tablet,oral,approved,discontinued,21.08.2020,2020,no,,,,,,,yes,,,breckenridge,FDA,,fda,no,,
anda214076,,potassium chloride,potassium chloride,tris pharma inc,,solution,oral,approved,discontinued,26.01.2022,2022,no,,,,,,,yes,,,tris,FDA,,fda,no,,
anda214108,,potassium chloride,potassium chloride,rubicon,,solution,oral,approved,authorised,24.03.2022,2022,no,,,,,,,yes,,,rubicon,FDA,,fda,no,,
anda214395,,potassium chloride,potassium chloride,guangzhou novaken,,tablet,oral,approved,authorised,28.01.2021,2021,no,,,,,,,yes,,,novaken,FDA,,fda,no,,
anda214422,,potassium chloride,potassium chloride,ascent pharms inc,,tablet,oral,approved,authorised,29.12.2020,2020,no,,,,,,,yes,,,ascent,FDA,,fda,no,,
anda214452,,potassium chloride,potassium chloride,granule,,tablet,oral,approved,authorised,21.10.2020,2020,no,,,,,,,yes,,,granule,FDA,,fda,no,,
anda214656,,potassium chloride,potassium chloride,rubicon,,solution,oral,approved,authorised,13.01.2022,2022,no,,,,,,,yes,,,rubicon,FDA,,fda,no,,
anda214686,,potassium chloride,potassium chloride,granule,,capsule,oral,approved,authorised,16.02.2021,2021,no,,,,,,,yes,,,granule,FDA,,fda,no,,
anda214728,,potassium chloride,potassium chloride,aurobindo pharma ltd,,tablet,oral,approved,discontinued,31.03.2021,2021,no,,,,"endocrine, nutritional, and metabolic diseases; diseases of the circulatory system",,,yes,,,aurobindo,FDA,"indications and usage because of reports of intestinal and gastric ulceration and bleeding with controlled-release potassium chloride preparations, these drugs should be reserved for those patients who cannot tolerate or refuse to take liquid or effervescent potassium preparations or for patients in whom there is a problem of compliance with these preparations. for the treatment of patients with hypokalemia with or without metabolic alkalosis, in digitalis intoxication, and in patients with hypokalemic familial periodic paralysis. if hypokalemia is the result of diuretic therapy, consideration should be given to the use of a lower dose of diuretic, which may be sufficient without leading to hypokalemia. for the prevention of hypokalemia in patients who would be at particular risk if hypokalemia were to develop, e.g., digitalized patients or patients with significant cardiac arrhythmias. the use of potassium salts in patients receiving diuretics for uncomplicated essential hypertension is often unnecessary when such patients have a normal dietary pattern and when low doses of the diuretic are used. serum potassium should be checked periodically, however, and if hypokalemia occurs, dietary supplementation with potassium-containing foods may be adequate to control milder cases. in more severe cases, and if dose adjustment of the diuretic is ineffective or unwarranted, supplementation with potassium salts may be indicated.",fda,no,<metabolic alkalosis>; <digitalis intoxication>; <hypokalemic periodic paralysis>; <cardiac arrhythmias>; <hypertension>,
