Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Marketing_authorisation_holder_extracted,Agency,Indications_and_usage,Origin,Referral,Disease_name(s),DRUG_CODE
anda076866,,olanzapine,olanzapine,natco pharma,,tablet,oral,approved,discontinued,23.04.2012,2012,no,,,,,,,yes,,,natco,FDA,,fda,no,,
anda077243,,olanzapine,olanzapine,barr labs inc,,tablet,oral,approved,authorised,30.01.2012,2012,no,,,,,,,yes,,,barr,FDA,,fda,no,,
anda077301,,olanzapine,olanzapine,ivax pharms inc,,tablet,oral,approved,discontinued,29.04.2015,2015,no,,,,,,,yes,,,ivax,FDA,,fda,no,,
anda077993,,olanzapine,olanzapine,roxane,,tablet,oral,conditional marketing authorisation,none (conditional marketing authorisation),29.09.2006,2006,no,,,,,,,yes,,,roxane,FDA,,fda,no,,
anda078109,,olanzapine,olanzapine,strides pharma,,tablet,oral,approved,authorised,24.10.2011,2011,no,,,,,,,yes,,,strides,FDA,,fda,no,,
anda090459,,olanzapine,olanzapine,zydus pharms,,tablet,oral,approved,authorised,17.07.2018,2018,no,,,,,,,yes,,,zydus,FDA,,fda,no,,
anda090798,,olanzapine,olanzapine,apotex inc,,tablet,oral,approved,authorised,23.04.2012,2012,no,,,,,,,yes,,,apotex,FDA,,fda,no,,
anda090881,,olanzapine,olanzapine,sun pharm inds,,tablet,oral,approved,discontinued,28.02.2012,2012,no,,,,,,,yes,,,sun,FDA,,fda,no,,
anda091038,,olanzapine,olanzapine,sun pharm inds,,tablet,oral,approved,discontinued,23.04.2012,2012,no,,,,,,,yes,,,sun,FDA,,fda,no,,
anda091265,,olanzapine,olanzapine,apotex inc,,tablet,oral,approved,authorised,24.10.2011,2011,no,,,,,,,yes,,,apotex,FDA,,fda,no,,
anda091415,,olanzapine,olanzapine,torrent,,tablet,oral,approved,authorised,25.10.2011,2011,no,,,,mental and behavioural disorders,,,yes,,,torrent,FDA,"1 indications and usage olanzapine is an atypical antipsychotic indicated: as oral formulation for the: • treatment of schizophrenia. ( 1.1 ) • adults: efficacy was established in three clinical trials in patients with schizophrenia: two 6-week trials and one maintenance trial. ( 14.1 ) • adolescents (ages 13 to 17): efficacy was established in one 6-week trial in patients with schizophrenia ( 14.1 ). the increased potential (in adolescents compared with adults) for weight gain and dyslipidemia may lead clinicians to consider prescribing other drugs first in adolescents. ( 1.1 ) • acute treatment of manic or mixed episodes associated with bipolar i disorder and maintenance treatment of bipolar i disorder. ( 1.2 ) • adults: efficacy was established in three clinical trials in patients with manic or mixed episodes of bipolar i disorder: two 3- to 4-week trials and one maintenance trial. ( 14.2 ) • adolescents (ages 13 to 17): efficacy was established in one 3-week trial in patients with manic or mixed episodes associated with bipolar i disorder ( 14.2 ). the increased potential (in adolescents compared with adults) for weight gain and dyslipidemia may lead clinicians to consider prescribing other drugs first in adolescents. ( 1.2 ) • medication therapy for pediatric patients with schizophrenia or bipolar i disorder should be undertaken only after a thorough diagnostic evaluation and with careful consideration of the potential risks. ( 1.3 ) • adjunct to valproate or lithium in the treatment of manic or mixed episodes associated with bipolar i disorder. ( 1.2 ) • efficacy was established in two 6-week clinical trials in adults ( 14.2 ). maintenance efficacy has not been systematically evaluated. as olanzapine and fluoxetine in combination for the: • treatment of depressive episodes associated with bipolar i disorder. ( 1.5 ) • efficacy was established with symbynax (olanzapine and fluoxetine in combination); refer to the product label for symbyax. • treatment of treatment resistant depression. ( 1.6 ) • efficacy was established with symbyax (olanzapine and fluoxetine in combination) in adults; refer to the product label for symbyax. 1.1 schizophrenia oral olanzapine is indicated for the treatment of schizophrenia. efficacy was established in three clinical trials in adult patients with schizophrenia: two 6-week trials and one maintenance trial. in adolescent patients with schizophrenia (ages 13 to 17), efficacy was established in one 6-week trial [see clinical studies ( 14.1 )] . when deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia. clinicians should consider the potential long-term risks when prescribing to adolescents, and in many cases this may lead them to consider prescribing other drugs first in adolescents [see warnings and precautions ( 5.5 )] . 1.2 bipolar i disorder (manic or mixed episodes) monotherapy — oral olanzapine is indicated for the acute treatment of manic or mixed episodes associated with bipolar i disorder and maintenance treatment of bipolar i disorder. efficacy was established in three clinical trials in adult patients with manic or mixed episodes of bipolar i disorder: two 3- to 4-week trials and one monotherapy maintenance trial. in adolescent patients with manic or mixed episodes associated with bipolar i disorder (ages 13 to 17), efficacy was established in one 3-week trial [see clinical studies ( 14.2 )]. when deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia. clinicians should consider the potential long-term risks when prescribing to adolescents, and in many cases this may lead them to consider prescribing other drugs first in adolescents [see warnings and precautions ( 5.5 )] . adjunctive therapy to lithium or valproate — oral olanzapine is indicated for the treatment of manic or mixed episodes associated with bipolar i disorder as an adjunct to lithium or valproate. efficacy was established in two 6-week clinical trials in adults. the effectiveness of adjunctive therapy for longer-term use has not been systematically evaluated in controlled trials [see clinical studies ( 14.2 )]. 1.3 special considerations in treating pediatric schizophrenia and bipolar i disorder pediatric schizophrenia and bipolar i disorder are serious mental disorders; however, diagnosis can be challenging. for pediatric schizophrenia, symptom profiles can be variable, and for bipolar i disorder, pediatric patients may have variable patterns of periodicity of manic or mixed symptoms. it is recommended that medication therapy for pediatric schizophrenia and bipolar i disorder be initiated only after a thorough diagnostic evaluation has been performed and careful consideration given to the risks associated with medication treatment. medication treatment for both pediatric schizophrenia and bipolar i disorder should be part of a total treatment program that often includes psychological, educational and social interventions. 1.5 olanzapine and fluoxetine in combination: depressive episodes associated with bipolar i disorder oral olanzapine and fluoxetine in combination is indicated for the treatment of depressive episodes associated with bipolar i disorder, based on clinical studies. when using olanzapine and fluoxetine in combination, refer to the clinical studies section of the package insert for symbyax. olanzapine monotherapy is not indicated for the treatment of depressive episodes associated with bipolar i disorder. 1.6 olanzapine and fluoxetine in combination: treatment resistant depression oral olanzapine and fluoxetine in combination is indicated for the treatment of treatment resistant depression (major depressive disorder in patients who do not respond to 2 separate trials of different antidepressants of adequate dose and duration in the current episode), based on clinical studies in adult patients. when using olanzapine and fluoxetine in combination, refer to the clinical studies section of the package insert for symbyax. olanzapine monotherapy is not indicated for the treatment of treatment resistant depression.",fda,no,"<schizophrenia>; <bipolar disorder>; <depressive disorder, treatment-resistant>",
anda091434,,olanzapine,olanzapine,torrent pharms ltd,,tablet,oral,approved,discontinued,23.04.2012,2012,no,,,,,,,yes,,,torrent,FDA,,fda,no,,
anda200221,,olanzapine,olanzapine,jubilant generics,,tablet,oral,approved,authorised,12.09.2012,2012,no,,,,mental and behavioural disorders,,,yes,,,jubilant,FDA,"1 indications and usage olanzapine orally disintegrating tablets are atypical antipsychotic indicated: as oral formulation for the: treatment of schizophrenia. ( 1.1 ) adults: efficacy was established in three clinical trials in patients with schizophrenia: two 6-week trials and one maintenance trial. ( 14.1 ) adolescents (ages 13 to 17): efficacy was established in one 6-week trial in patients with schizophrenia ( 14.1 ). the increased potential (in adolescents compared with adults) for weight gain and dyslipidemia may lead clinicians to consider prescribing other drugs first in adolescents. ( 1.1 ) acute treatment of manic or mixed episodes associated with bipolar i disorder and maintenance treatment of bipolar i disorder. ( 1.2 ) adults: efficacy was established in three clinical trials in patients with manic or mixed episodes of bipolar i disorder: two 3- to 4-week trials and one maintenance trial. ( 14.2 ) adolescents (ages 13 to 17): efficacy was established in one 3-week trial in patients with manic or mixed episodes associated with bipolar i disorder ( 14.2 ). the increased potential (in adolescents compared with adults) for weight gain and dyslipidemia may lead clinicians to consider prescribing other drugs first in adolescents. ( 1.2 ) medication therapy for pediatric patients with schizophrenia or bipolar i disorder should be undertaken only after a thorough diagnostic evaluation and with careful consideration of the potential risks. ( 1.3 ) adjunct to valproate or lithium in the treatment of manic or mixed episodes associated with bipolar i disorder. ( 1.2 ) efficacy was established in two 6-week clinical trials in adults ( 14.2 ). maintenance efficacy has not been systematically evaluated. as o lanzapine and fluoxetine in combination for the: treatment of depressive episodes associated with bipolar i disorder. ( 1.5 ) efficacy was established with symbyax (olanzapine and fluoxetine in combination); refer to the product label for symbyax. treatment of treatment resistant depression. ( 1.6 ) efficacy was established with symbyax (olanzapine and fluoxetine in combination) in adults; refer to the product label for symbyax. 1.1 schizophrenia olanzapine orally disintegrating tablets are indicated for the treatment of schizophrenia. efficacy was established in three clinical trials in adult patients with schizophrenia: two 6-week trials and one maintenance trial. in adolescent patients with schizophrenia (ages 13 to 17), efficacy was established in one 6-week trial [see clinical studies ( 14.1 )] . when deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia. clinicians should consider the potential long-term risks when prescribing to adolescents, and in many cases this may lead them to consider prescribing other drugs first in adolescents [see warnings and precautions ( 5.5 )] . 1.2 bipolar i disorder (manic or mixed episodes) monotherapy — olanzapine orally disintegrating tablets are indicated for the acute treatment of manic or mixed episodes associated with bipolar i disorder and maintenance treatment of bipolar i disorder. efficacy was established in three clinical trials in adult patients with manic or mixed episodes of bipolar i disorder: two 3- to 4-week trials and one monotherapy maintenance trial. in adolescent patients with manic or mixed episodes associated with bipolar i disorder (ages 13 to 17), efficacy was established in one 3-week trial [ see clinical studies (14.2)] . when deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia. clinicians should consider the potential long-term risks when prescribing to adolescents, and in many cases this may lead them to consider prescribing other drugs first in adolescents [see warnings and precautions (5.5) ] . adjunctive therapy to lithium or valproate — olanzapine orally disintegrating tablets are indicated for the treatment of manic or mixed episodes associated with bipolar i disorder as an adjunct to lithium or valproate. efficacy was established in two 6-week clinical trials in adults. the effectiveness of adjunctive therapy for longer-term use has not been systematically evaluated in controlled trials [see clinical studies (14.2)] . 1.3 special considerations in treating pediatric schizophrenia and bipolar i disorder pediatric schizophrenia and bipolar i disorder are serious mental disorders; however, diagnosis can be challenging. for pediatric schizophrenia, symptom profiles can be variable, and for bipolar i disorder, pediatric patients may have variable patterns of periodicity of manic or mixed symptoms. it is recommended that medication therapy for pediatric schizophrenia and bipolar i disorder be initiated only after a thorough diagnostic evaluation has been performed and careful consideration given to the risks associated with medication treatment. medication treatment for both pediatric schizophrenia and bipolar i disorder should be part of a total treatment program that often includes psychological, educational and social interventions. 1.5 olanzapine and fluoxetine in combination: depressive episodes associated with bipolar i disorder olanzapine and fluoxetine in combination are indicated for the treatment of depressive episodes associated with bipolar i disorder, based on clinical studies. when using olanzapine and fluoxetine in combination, refer to the clinical studies section of the package insert for symbyax. olanzapine orally disintegrating tablets monotherapy is not indicated for the treatment of depressive episodes associated with bipolar i disorder. 1.6 olanzapine and fluoxetine in combination: treatment resistant depression oral olanzapine and fluoxetine in combination is indicated for the treatment of treatment resistant depression (major depressive disorder in patients who do not respond to 2 separate trials of different antidepressants of adequate dose and duration in the current episode), based on clinical studies in adult patients. when using olanzapine and fluoxetine in combination, refer to the clinical studies section of the package insert for symbyax. olanzapine orally disintegrating tablets monotherapy is not indicated for the treatment of treatment resistant depression.",fda,no,<schizophrenia>; <bipolar disorder>; <depressive disorder>; <treatment resistant depression>,
