Generic Name;Trade Name;Date Designated;Orphan Designation;Orphan Designation Status;Date Designation Withdrawn or Revoked;FDA Orphan Approval Status;Approved Labeled Indication;Marketing Approval Date;Exclusivity End Date;Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present);Sponsor Company;Sponsor Address 1;Sponsor Address 2;Sponsor City;Sponsor State;Sponsor Zip;Sponsor Country;CF Grid Key
midostaurin;Rydapt;04/30/2010;Treatment of mastocytosis;Designated/Approved;;;Treatment of adult patients with aggressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematological neoplasm (SM-AHN), or mast cell leukemia (MCL);04/28/2017;04/28/2024;Treatment of adult patients with aggressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematological neoplasm (SM-AHN), or mast cell leukemia (MCL);Novartis Pharmaceuticals Corporation;One Health Plaza, 105/3W038;;East Hanover;New Jersey;' 07936 ' ;United States;306410
midostaurin;Rydapt;07.07.09;Treatment of acute myeloid leukemia;Designated/Approved;;;Treatment of adult patients with newly diagnosed acute myeloid leukemia (AML) that is FLT3 mutation-positive as detected by an FDA approved test, in combination with standard cytarabine and daunorubicin induction and cytarabine consolidation.;04/28/2017;04/28/2024;Treatment of adult patients with newly diagnosed acute myeloid leukemia (AML) that is FLT3 mutation-positive as detected by an FDA approved test, in combination with standard cytarabine and daunorubicin induction and cytarabine consolidation.;Novartis Pharmaceuticals Corporation;One Health Plaza, 105/3W038;;East Hanover;New Jersey;' 07936 ' ;United States;285909
mifepristone;Korlym;07.05.07;Treatment of the clinical manifestations of endogenous Cushing's syndrone;Designated/Approved;;;for the control of hyperglycemia secondary to hypercortisolism in adult patients with endogenous Cushing's syndrome who have type 2 diabetes mellitus or glucose intolerance and have failed surgery or are not candidates for surgery.;02/17/2012;02/17/2019;;Corcept Therapeutics, Inc.;149 Commonwealth Drive;;Menlo Park;California;' 94025 ' ;United States;239507
migalastat hydrochloride;GALAFOLD;02/25/2004;Treatment of Fabry Disease;Designated/Approved;;;GALAFOLD is indicated for the treatment of adults with a confirmed diagnosis of Fabry disease and an amenable galactosidase alpha gene (GLA) variant based on in vitro assay data;08.10.18;08.10.25;GALAFOLD is indicated for the treatment of adults with a confirmed diagnosis of Fabry disease and an amenable galactosidase alpha gene (GLA) variant based on in vitro assay data;Amicus Therapeutics, Inc.;1 Cedarbrook Drive;;Cranbury;New Jersey;' 08512 ' ;United States;180003
miglustat;Zavesca;05/29/1998;Treatment of Gaucher disease.;Designated/Approved;;;Treatment of mild to moderate Type I Gaucher disease in adults for whom enzyme replacement therapy is not a therapeutic option (e.g., due to constraints such as allergy, hypersensitivity, or poor venous access).;07/31/2003;07/31/2010;;IC-MedTech Corporation;9902 Indian Creek Lane;;San Diego;California;' 92021 ' ;United States;112598
miltefosine;IMPAVIDO;10.10.06;Treatment of leishmaniasis.;Designated/Approved;;;"Treatment of visceral leishmaniasis due to Leishmania donovani; cutaneous leishmaniasis due to Leishmania braziliensis, Leishmania guyanensis, and Leishmania panamensis; and mucosal leishmaniasis due to Leishmania braziliensis.";03/19/2014;03/19/2021;"Treatment of visceral leishmaniasis due to Leishmania donovani; cutaneous leishmaniasis due to Leishmania braziliensis, Leishmania guyanensis, and Leishmania panamensis; and mucosal leishmaniasis due to Leishmania braziliensis.";Knight Therapeutics (USA);Corporation Trust Center;1209 Orange Street;Wilmington;Delaware;' 19801 ' ;United States;229406
mipomersen;KYNAMRO;05/23/2006;Treatment of homozygous familial hypercholesterolemia;Designated/Approved;;;Adjunct to lipid-lowering medications and diet to reduce low density lipoprotein-cholesterol (LDL-C), apolipoprotein B (apo B), total cholesterol (TC), and non-high density lipoprotein-cholesterol (non-HDL-C) in patients with homozygous familial hypercholesterolemia (HoFH).;01/29/2013;01/29/2020;Adjunct to lipid-lowering medications and diet to reduce low density lipoprotein-cholesterol (LDL-C), apolipoprotein B (apo B), total cholesterol (TC), and non-high density lipoprotein-cholesterol (non-HDL-C) in patients with homozygous familial hypercholesterolemia (HoFH).;Kastle Therapeutics, LLC;181 West Madison Street;Suite 3745;Chicago;Illinois;' 60602 ' ;United States;221406
mirdametinib;Gomekli;10/30/2018;Treatment of Neurofibromatosis type I;Designated/Approved;;;treatment of adult and pediatric patients 2 years of age and older with neurofibromatosis type 1 (NF1) who have symptomatic plexiform neurofibromas (PN) not amenable to complete resection;02.11.25;02.11.32;treatment of adult and pediatric patients 2 years of age and older with neurofibromatosis type 1 (NF1) who have symptomatic plexiform neurofibromas (PN) not amenable to complete resection;SpringWorks Therapeutics, Inc.;575 5th Avenue, 16th Floor;;New York;New York;' 10017 ' ;United States;655618
mirvetuximab soravtansine-gynx;Elahere;07/14/2014;Treatment of ovarian cancer;Designated/Approved;;;treatment of adult patients with folate receptor-alpha (FR?) positive, platinum-resistant epithelial ovarian, fallopian tube, or primary peritoneal cancer, who have received one to three prior systemic treatment regimens. Select patients for therapy based on an FDA-approved test.;11/14/2022;11/14/2029;treatment of adult patients with folate receptor-alpha (FR?) positive, platinum-resistant epithelial ovarian cancer, as detected by an FDA-approved test, who have received one to three prior systemic treatment regimens;ImmunoGen, Inc.;830 Winter Street;;Waltham;Massachusetts;' 02451 ' ;United States;435214
mitapivat;Pyrukynd;03/24/2015;Treatment of pyruvate kinase deficiency;Designated/Approved;;;Treatment of hemolytic anemia in adults with pyruvate kinase (PK) deficiency;02/17/2022;02/17/2029;Treatment of hemolytic anemia in adults with pyruvate kinase (PK) deficiency;Agios Pharmaceuticals, Inc.;88 Sidney Street;;Cambridge;Massachusetts;' 02139 ' ;United States;442814
mitomycin;Jelmyto;09.08.14;Treatment of upper tract urothelial cell cancers (transitional cell carcinoma of the renal pelvis and ureter);Designated/Approved;;;JELMYTO is indicated for the treatment of adult patients with low-grade Upper Tract Urothelial Cancer (LG-UTUC);04/15/2020;04/15/2027;Indicated for the treatment of adult patients with low-grade Upper Tract Urothelial Cancer (LG-UTUC).;UroGen Pharma, Ltd.;9 Ha'Ta'asiya St., POB 2397;;Ra'anana;;' ' ;Israel;445114
mitomycin-C;Mitosol;01.08.08;Treatment of refractory glaucoma as an adjunct to surgery;Designated/Approved;;;An adjunct to ab externo glaucoma surgery.;02.07.12;02.07.19;;Mobius Therapeutics, LLC;1141 South 7th Street;;St. Louis;Missouri;' 63104 ' ;United States;251407
Mitoxantrone;Novantrone;08/13/1999;Treatment of secondary-progressive multiple sclerosis.;Designated/Approved;;;Reducing neurologic disability and/or the frequency of clinical relapses in patients with secondary (chronic) progressive, progressive relapsing, or worsening relapsing-remitting multiple sclerosis (i.e., patients whose neurologic status is significantly adnormal between relapses).;10/13/2000;10/13/2007;;Serono, Inc.;One Technoloogy Place;;Rockland;Massachusetts;' 02370 ' ;United States;125199
Mitoxantrone;Novantrone;08/21/1996;Treatment of hormone refractory prostate cancer.;Designated/Approved;;;In combination with corticosteroids as initial chemotherapy for the treatment of patients with pain related to advanced hormone-refractory prostate cancer.;11/13/1996;11/13/2003;;Serono;One Technology Place;;Rockland;Massachusetts;' 02370 ' ;United States;96696
Mitoxantrone;Novantrone;08/13/1999;Treatment of progressive-relapsing multiple sclerosis.;Designated/Approved;;;Reducing neurologic disability and/or the frequency of clinical relapses in patients with secondary (chronic) progressive, progressive relapsing, or worsening relapsing-remitting multiple sclerosis (i.e., patients whose neurologic status is significantly adnormal between relapses).;10/13/2000;10/13/2007;;Serono, Inc.;One Technology Place;;Rockland;Massachusetts;' 02370 ' ;United States;128499
Mitoxantrone HCl;Novantrone;07/13/1987;Treatment of acute myelogenous leukemia, also referred to as acute nonlymphocytic leukemia.;Designated/Approved;;;;12/23/1987;12/23/1994;;Lederle Laboratories;Division of American Cyanamid Company;401 N. Middletown Road;Pearl River;New York;' 10965 ' ;United States;19287
mobocertinib;Exkivity;12/17/2019;Treatment of non-small cell lung cancer with genetic alterations in EGFR including EGFR mutations and/or EGFR gene amplifications, HER2 mutations, or BRAF G466V mutations;Designated/Approved;;;Treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations, as detected by an FDA-approved test, whose disease has progressed on or after platinum-based chemotherapy (Indication withdrawn);09/15/2021;07/15/2024;Treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations, as detected by an FDA-approved test, whose disease has progressed on or after platinum-based chemotherapy (Indication withdrawn);Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;653018
Modafinil;Provigil;03/15/1993;Treatment of excessive daytime sleepiness in narcolepsy.;Designated/Approved;;;Improve wakefulness in patients with excessive daytime sleepiness associated with narcolepsy.;12/24/1998;12/24/2005;;Cephalon, Inc.;145 Brandywine Parkway;;West Chester;Pennsylvania;' 19380 ' ;United States;73793
mogamulizumab;POTELIGEO;11.02.10;Treatment of patients with cutaneous T-cell lymphoma.;Designated/Approved;;;POTELIGEO is indicated for the treatment of adult patients with relapsed or refractory mycosis fungoides (MF) or S麡ry syndrome (SS) after at least one prior systemic therapy.;08.08.18;08.08.25;POTELIGEO is indicated for the treatment of adult patients with relapsed or refractory mycosis fungoides (MF) or S麡ry syndrome (SS) after at least one prior systemic therapy.;Kyowa Kirin Pharmaceutical Development Inc.;212 Carnegie Center # 101;;Princeton;New Jersey;' 08540 ' ;United States;322010
momelotinib;Ojjaara;08.05.10;Treatment of myelofibrosis;Designated/Approved;;;treatment of intermediate or high-risk myelofibrosis (MF), including primary MF or secondary MF [post-polycythemia vera (PV) and post-essential thrombocythemia (ET)], in adults with anemia;09/15/2023;09/15/2030;treatment of intermediate or high-risk myelofibrosis (MF), including primary MF or secondary MF [post-polycythemia vera (PV) and post-essential thrombocythemia (ET)], in adults with anemia;GlaxoSmithKline;23 rue Fran篩s Jacob;;Rueil-Malmaison;;' 92500 ' ;France;311610
Monooctanoin;Moctanin;05/30/1984;For dissolution of cholesterol gallstones retained in the common bile duct.;Designated/Approved;;;;10/31/1985;10/31/1992;;Ethitek Pharmaceuticals, Inc.;7855 Gross Point Road, Unit L;;Skokie;Illinois;' 60077 ' ;United States;2484
Morphine sulfate concentrate (preservative free);Infumorph;07.12.90;For use in microinfusion devices for intraspinal administration in the treatment of intractable chronic pain.;Designated/Approved;;;For intrathecal or epidural infusion in the treatment of tractable chronic pain. It was developed for use in continuous microinfusion devices and may require dilution before use as directed.;07/19/1991;07/19/1998;;Elkins-Sinn, Inc.;2 Esterbrook Lane;;Cherry Hill;New Jersey;' 08003 ' ;United States;18587
mosunetuzumab-axgb;Lunsumio;12/17/2018;Treatment of follicular lymphoma;Designated/Approved;;;treatment of adult patients with relapsed or refractory follicular lymphoma after two or more lines of systemic therapy;12/22/2022;12/22/2029;treatment of adult patients with relapsed or refractory follicular lymphoma after two or more lines of systemic therapy;Genentech, Inc.;1 DNA Way;;South San Francisco;California;' 94080 ' ;United States;663418
motixafortide;Aphexda;07.06.12;For use to mobilize hematopoietic stem cells (HSCs) from the marrow to peripheral blood for collection for autologous or allogeneic transplantation;Designated/Approved;;;in combination with filgrastim (G-CSF) to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with multiple myeloma;09.08.23;09.08.30;to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with multiple myeloma;BioLineRx, Ltd.;Modi'in Technology Park;2 HaMa'ayan Street;Modi'in;;' ' ;Israel;371912
moxetumomab pasudotox-tdfk;LUMOXITI;11/15/2007;Treatment of hairy cell leukemia;Designated/Approved/Designation Withdrawn or Revoked;11.06.24;;LUMOXITI is indicated for the treatment of adult patients with relapsed or refractory hairy cell leukemia (HCL) who received at least two prior systemic therapies, including treatment with a purine nucleoside analog (PNA).;09/13/2018;09/13/2025;;AstraZeneca Pharmaceuticals LP;1800 Concord Pike PO Box 8355;;Wilmington;Delaware;' 19803-8355 ' ;United States;248707
moxidectin;;09/29/2010;Treatment of onchocerciasis volvulus in children and adults;Designated/Approved;;;treatment of onchocerciasis due to Onchocerca volvulus in adult and pediatric patients aged 4 years and older and weighing at least 13 kg;02.07.25;;;Medicines Development for Global Health Limited;Level 1, 18 Kevanagh Street;Southbank VIC 3006;Melbourne;;' ' ;Australia;316510
moxidectin;;09/29/2010;Treatment of onchocerciasis volvulus in children and adults;Designated/Approved;;;Moxidectin Tablets are indicated for the treatment of onchocerciasis due to Onchocerca volvulus in patients aged 12 years and older;06/13/2018;06/13/2025;Moxidectin Tablets are indicated for the treatment of onchocerciasis due to Onchocerca volvulus in patients aged 12 years and older;Medicines Development for Global Health Limited;Level 1, 18 Kevanagh Street;Southbank VIC 3006;Melbourne;;' ' ;Australia;316510
